split,filename,question_id,rollout_idx,prefix_idx,label,family,n_words,n_tokens
train,bb_tracking_shuffled_objects_five_objects_220_rollout_005_prefix_0.json,bb_tracking_shuffled_objects_five_objects_220,5,0,yes,big_bench,530,906
train,bb_tracking_shuffled_objects_five_objects_220_rollout_006_prefix_0.json,bb_tracking_shuffled_objects_five_objects_220,6,0,no,big_bench,207,441
train,bb_tracking_shuffled_objects_five_objects_231_rollout_012_prefix_0.json,bb_tracking_shuffled_objects_five_objects_231,12,0,yes,big_bench,757,1175
train,bb_tracking_shuffled_objects_five_objects_231_rollout_020_prefix_0.json,bb_tracking_shuffled_objects_five_objects_231,20,0,yes,big_bench,573,950
train,bb_tracking_shuffled_objects_five_objects_240_rollout_022_prefix_0.json,bb_tracking_shuffled_objects_five_objects_240,22,0,yes,big_bench,491,844
train,bb_tracking_shuffled_objects_five_objects_240_rollout_025_prefix_1.json,bb_tracking_shuffled_objects_five_objects_240,25,1,no,big_bench,123,333
train,bb_tracking_shuffled_objects_five_objects_245_rollout_014_prefix_0.json,bb_tracking_shuffled_objects_five_objects_245,14,0,yes,big_bench,287,523
train,bb_tracking_shuffled_objects_five_objects_245_rollout_027_prefix_1.json,bb_tracking_shuffled_objects_five_objects_245,27,1,no,big_bench,45,229
train,bb_web_of_lies_006_rollout_002_prefix_0.json,bb_web_of_lies_006,2,0,yes,big_bench,968,1504
train,bb_web_of_lies_006_rollout_003_prefix_3.json,bb_web_of_lies_006,3,3,no,big_bench,308,506
train,bb_web_of_lies_006_rollout_006_prefix_3.json,bb_web_of_lies_006,6,3,no,big_bench,2430,3414
train,bb_web_of_lies_006_rollout_015_prefix_0.json,bb_web_of_lies_006,15,0,yes,big_bench,3671,5039
train,bb_web_of_lies_006_rollout_016_prefix_0.json,bb_web_of_lies_006,16,0,yes,big_bench,1626,2409
train,bb_web_of_lies_006_rollout_017_prefix_4.json,bb_web_of_lies_006,17,4,no,big_bench,1071,1573
train,bb_web_of_lies_006_rollout_022_prefix_1.json,bb_web_of_lies_006,22,1,no,big_bench,347,598
train,bb_web_of_lies_006_rollout_027_prefix_3.json,bb_web_of_lies_006,27,3,no,big_bench,702,1076
train,bb_web_of_lies_014_rollout_000_prefix_3.json,bb_web_of_lies_014,0,3,no,big_bench,634,918
train,bb_web_of_lies_014_rollout_009_prefix_2.json,bb_web_of_lies_014,9,2,yes,big_bench,966,1352
train,bb_web_of_lies_014_rollout_010_prefix_2.json,bb_web_of_lies_014,10,2,no,big_bench,587,881
train,bb_web_of_lies_014_rollout_010_prefix_3.json,bb_web_of_lies_014,10,3,no,big_bench,387,608
train,bb_web_of_lies_014_rollout_012_prefix_0.json,bb_web_of_lies_014,12,0,yes,big_bench,1810,2565
train,bb_web_of_lies_014_rollout_012_prefix_3.json,bb_web_of_lies_014,12,3,no,big_bench,1155,1688
train,bb_web_of_lies_014_rollout_012_prefix_4.json,bb_web_of_lies_014,12,4,no,big_bench,555,840
train,bb_web_of_lies_014_rollout_014_prefix_1.json,bb_web_of_lies_014,14,1,yes,big_bench,2072,2818
train,bb_web_of_lies_014_rollout_014_prefix_8.json,bb_web_of_lies_014,14,8,no,big_bench,427,626
train,bb_web_of_lies_014_rollout_017_prefix_0.json,bb_web_of_lies_014,17,0,yes,big_bench,356,560
train,bb_web_of_lies_014_rollout_018_prefix_0.json,bb_web_of_lies_014,18,0,no,big_bench,2053,2880
train,bb_web_of_lies_014_rollout_021_prefix_4.json,bb_web_of_lies_014,21,4,no,big_bench,156,285
train,bb_web_of_lies_014_rollout_025_prefix_0.json,bb_web_of_lies_014,25,0,yes,big_bench,1037,1490
train,bb_web_of_lies_014_rollout_027_prefix_2.json,bb_web_of_lies_014,27,2,no,big_bench,1623,2318
train,bb_web_of_lies_017_rollout_003_prefix_8.json,bb_web_of_lies_017,3,8,no,big_bench,1391,2004
train,bb_web_of_lies_017_rollout_004_prefix_6.json,bb_web_of_lies_017,4,6,no,big_bench,266,416
train,bb_web_of_lies_017_rollout_005_prefix_4.json,bb_web_of_lies_017,5,4,no,big_bench,1345,1904
train,bb_web_of_lies_017_rollout_011_prefix_1.json,bb_web_of_lies_017,11,1,no,big_bench,1302,1796
train,bb_web_of_lies_017_rollout_018_prefix_1.json,bb_web_of_lies_017,18,1,yes,big_bench,1849,2632
train,bb_web_of_lies_017_rollout_020_prefix_2.json,bb_web_of_lies_017,20,2,no,big_bench,765,1087
train,bb_web_of_lies_017_rollout_022_prefix_0.json,bb_web_of_lies_017,22,0,no,big_bench,561,833
train,bb_web_of_lies_017_rollout_026_prefix_1.json,bb_web_of_lies_017,26,1,no,big_bench,2605,3542
train,bb_web_of_lies_017_rollout_029_prefix_3.json,bb_web_of_lies_017,29,3,no,big_bench,901,1299
train,bb_web_of_lies_033_rollout_004_prefix_0.json,bb_web_of_lies_033,4,0,yes,big_bench,4153,5441
train,bb_web_of_lies_033_rollout_004_prefix_6.json,bb_web_of_lies_033,4,6,no,big_bench,2098,2732
train,bb_web_of_lies_033_rollout_007_prefix_1.json,bb_web_of_lies_033,7,1,no,big_bench,715,1007
train,bb_web_of_lies_033_rollout_008_prefix_4.json,bb_web_of_lies_033,8,4,no,big_bench,419,616
train,bb_web_of_lies_033_rollout_013_prefix_1.json,bb_web_of_lies_033,13,1,no,big_bench,590,851
train,bb_web_of_lies_033_rollout_016_prefix_4.json,bb_web_of_lies_033,16,4,no,big_bench,1538,2064
train,bb_web_of_lies_033_rollout_020_prefix_0.json,bb_web_of_lies_033,20,0,no,big_bench,2096,2802
train,bb_web_of_lies_033_rollout_023_prefix_3.json,bb_web_of_lies_033,23,3,no,big_bench,1876,2574
train,bb_web_of_lies_033_rollout_025_prefix_1.json,bb_web_of_lies_033,25,1,yes,big_bench,377,577
train,bb_web_of_lies_033_rollout_026_prefix_0.json,bb_web_of_lies_033,26,0,no,big_bench,63,141
train,bb_web_of_lies_033_rollout_029_prefix_0.json,bb_web_of_lies_033,29,0,no,big_bench,2750,3635
train,bb_web_of_lies_033_rollout_029_prefix_6.json,bb_web_of_lies_033,29,6,no,big_bench,1150,1546
train,bb_web_of_lies_055_rollout_004_prefix_4.json,bb_web_of_lies_055,4,4,no,big_bench,175,323
train,bb_web_of_lies_055_rollout_005_prefix_0.json,bb_web_of_lies_055,5,0,yes,big_bench,846,1265
train,bb_web_of_lies_055_rollout_026_prefix_4.json,bb_web_of_lies_055,26,4,no,big_bench,1477,2108
train,bb_web_of_lies_067_rollout_002_prefix_9.json,bb_web_of_lies_067,2,9,no,big_bench,288,501
train,bb_web_of_lies_067_rollout_003_prefix_2.json,bb_web_of_lies_067,3,2,no,big_bench,207,350
train,bb_web_of_lies_067_rollout_007_prefix_4.json,bb_web_of_lies_067,7,4,no,big_bench,860,1297
train,bb_web_of_lies_067_rollout_009_prefix_3.json,bb_web_of_lies_067,9,3,no,big_bench,378,617
train,bb_web_of_lies_067_rollout_014_prefix_15.json,bb_web_of_lies_067,14,15,no,big_bench,463,729
train,bb_web_of_lies_067_rollout_014_prefix_9.json,bb_web_of_lies_067,14,9,no,big_bench,2063,2988
train,bb_web_of_lies_067_rollout_016_prefix_0.json,bb_web_of_lies_067,16,0,no,big_bench,1627,2433
train,bb_web_of_lies_067_rollout_018_prefix_6.json,bb_web_of_lies_067,18,6,no,big_bench,1415,2029
train,bb_web_of_lies_067_rollout_021_prefix_4.json,bb_web_of_lies_067,21,4,no,big_bench,137,279
train,bb_web_of_lies_067_rollout_022_prefix_5.json,bb_web_of_lies_067,22,5,no,big_bench,643,998
train,bb_web_of_lies_067_rollout_026_prefix_1.json,bb_web_of_lies_067,26,1,no,big_bench,1598,2363
train,bb_web_of_lies_067_rollout_028_prefix_1.json,bb_web_of_lies_067,28,1,no,big_bench,2715,3934
train,bb_web_of_lies_067_rollout_028_prefix_3.json,bb_web_of_lies_067,28,3,no,big_bench,1915,2792
train,bb_web_of_lies_067_rollout_029_prefix_1.json,bb_web_of_lies_067,29,1,no,big_bench,2260,3243
train,bb_web_of_lies_090_rollout_003_prefix_2.json,bb_web_of_lies_090,3,2,no,big_bench,372,618
train,bb_web_of_lies_090_rollout_004_prefix_0.json,bb_web_of_lies_090,4,0,no,big_bench,195,355
train,bb_web_of_lies_090_rollout_006_prefix_1.json,bb_web_of_lies_090,6,1,no,big_bench,36,118
train,bb_web_of_lies_090_rollout_007_prefix_1.json,bb_web_of_lies_090,7,1,yes,big_bench,610,990
train,bb_web_of_lies_090_rollout_011_prefix_2.json,bb_web_of_lies_090,11,2,no,big_bench,2368,3480
train,bb_web_of_lies_090_rollout_011_prefix_9.json,bb_web_of_lies_090,11,9,no,big_bench,168,326
train,bb_web_of_lies_091_rollout_015_prefix_0.json,bb_web_of_lies_091,15,0,no,big_bench,544,835
train,bb_web_of_lies_091_rollout_015_prefix_1.json,bb_web_of_lies_091,15,1,no,big_bench,144,278
train,bb_web_of_lies_091_rollout_016_prefix_1.json,bb_web_of_lies_091,16,1,no,big_bench,368,590
train,bb_web_of_lies_091_rollout_022_prefix_5.json,bb_web_of_lies_091,22,5,no,big_bench,1391,2013
train,bb_web_of_lies_120_rollout_005_prefix_0.json,bb_web_of_lies_120,5,0,yes,big_bench,2017,2907
train,bb_web_of_lies_120_rollout_006_prefix_3.json,bb_web_of_lies_120,6,3,no,big_bench,1130,1739
train,bb_web_of_lies_120_rollout_007_prefix_0.json,bb_web_of_lies_120,7,0,yes,big_bench,1323,1961
train,bb_web_of_lies_120_rollout_008_prefix_2.json,bb_web_of_lies_120,8,2,no,big_bench,1068,1572
train,bb_web_of_lies_120_rollout_011_prefix_0.json,bb_web_of_lies_120,11,0,no,big_bench,1969,2826
train,bb_web_of_lies_120_rollout_012_prefix_0.json,bb_web_of_lies_120,12,0,yes,big_bench,528,807
train,bb_web_of_lies_120_rollout_013_prefix_4.json,bb_web_of_lies_120,13,4,no,big_bench,604,902
train,bb_web_of_lies_120_rollout_015_prefix_1.json,bb_web_of_lies_120,15,1,yes,big_bench,1022,1545
train,bb_web_of_lies_120_rollout_016_prefix_0.json,bb_web_of_lies_120,16,0,yes,big_bench,1787,2585
train,bb_web_of_lies_120_rollout_016_prefix_5.json,bb_web_of_lies_120,16,5,no,big_bench,722,1102
train,bb_web_of_lies_120_rollout_023_prefix_3.json,bb_web_of_lies_120,23,3,no,big_bench,384,610
train,bb_web_of_lies_120_rollout_024_prefix_3.json,bb_web_of_lies_120,24,3,no,big_bench,684,1050
train,bb_web_of_lies_120_rollout_025_prefix_4.json,bb_web_of_lies_120,25,4,no,big_bench,199,333
train,bb_web_of_lies_120_rollout_026_prefix_5.json,bb_web_of_lies_120,26,5,no,big_bench,77,194
train,bb_web_of_lies_120_rollout_028_prefix_7.json,bb_web_of_lies_120,28,7,no,big_bench,231,408
train,bb_web_of_lies_126_rollout_012_prefix_0.json,bb_web_of_lies_126,12,0,yes,big_bench,620,949
train,bb_web_of_lies_126_rollout_014_prefix_0.json,bb_web_of_lies_126,14,0,yes,big_bench,640,976
train,bb_web_of_lies_126_rollout_014_prefix_2.json,bb_web_of_lies_126,14,2,no,big_bench,185,332
train,bb_web_of_lies_126_rollout_021_prefix_1.json,bb_web_of_lies_126,21,1,yes,big_bench,1038,1519
train,bb_web_of_lies_126_rollout_026_prefix_0.json,bb_web_of_lies_126,26,0,yes,big_bench,1279,1881
train,bb_web_of_lies_126_rollout_028_prefix_2.json,bb_web_of_lies_126,28,2,yes,big_bench,781,1172
train,bb_web_of_lies_126_rollout_029_prefix_1.json,bb_web_of_lies_126,29,1,no,big_bench,168,322
train,bb_web_of_lies_129_rollout_006_prefix_0.json,bb_web_of_lies_129,6,0,yes,big_bench,2102,3027
train,bb_web_of_lies_129_rollout_006_prefix_2.json,bb_web_of_lies_129,6,2,no,big_bench,1627,2337
train,bb_web_of_lies_129_rollout_008_prefix_0.json,bb_web_of_lies_129,8,0,yes,big_bench,244,416
train,bb_web_of_lies_129_rollout_013_prefix_3.json,bb_web_of_lies_129,13,3,no,big_bench,380,594
train,bb_web_of_lies_129_rollout_017_prefix_3.json,bb_web_of_lies_129,17,3,no,big_bench,659,964
train,bb_web_of_lies_129_rollout_022_prefix_2.json,bb_web_of_lies_129,22,2,no,big_bench,4847,6734
train,bb_web_of_lies_129_rollout_025_prefix_2.json,bb_web_of_lies_129,25,2,no,big_bench,1270,1829
train,bb_web_of_lies_188_rollout_001_prefix_1.json,bb_web_of_lies_188,1,1,yes,big_bench,3286,4497
train,bb_web_of_lies_188_rollout_001_prefix_6.json,bb_web_of_lies_188,1,6,no,big_bench,1641,2284
train,bb_web_of_lies_188_rollout_002_prefix_3.json,bb_web_of_lies_188,2,3,no,big_bench,469,731
train,bb_web_of_lies_188_rollout_002_prefix_4.json,bb_web_of_lies_188,2,4,no,big_bench,269,450
train,bb_web_of_lies_188_rollout_006_prefix_14.json,bb_web_of_lies_188,6,14,no,big_bench,956,1459
train,bb_web_of_lies_188_rollout_006_prefix_3.json,bb_web_of_lies_188,6,3,no,big_bench,4356,6183
train,bb_web_of_lies_188_rollout_008_prefix_0.json,bb_web_of_lies_188,8,0,yes,big_bench,380,592
train,bb_web_of_lies_188_rollout_009_prefix_0.json,bb_web_of_lies_188,9,0,no,big_bench,64,161
train,bb_web_of_lies_188_rollout_012_prefix_3.json,bb_web_of_lies_188,12,3,no,big_bench,2411,3384
train,bb_web_of_lies_188_rollout_012_prefix_7.json,bb_web_of_lies_188,12,7,no,big_bench,611,920
train,bb_web_of_lies_188_rollout_016_prefix_2.json,bb_web_of_lies_188,16,2,no,big_bench,50,141
train,bb_web_of_lies_188_rollout_019_prefix_0.json,bb_web_of_lies_188,19,0,yes,big_bench,580,861
train,bb_web_of_lies_188_rollout_029_prefix_1.json,bb_web_of_lies_188,29,1,no,big_bench,311,517
train,bb_web_of_lies_192_rollout_002_prefix_1.json,bb_web_of_lies_192,2,1,no,big_bench,21,92
train,bb_web_of_lies_192_rollout_010_prefix_1.json,bb_web_of_lies_192,10,1,no,big_bench,1141,1567
train,bb_web_of_lies_192_rollout_012_prefix_0.json,bb_web_of_lies_192,12,0,yes,big_bench,2206,3056
train,bb_web_of_lies_192_rollout_013_prefix_1.json,bb_web_of_lies_192,13,1,no,big_bench,339,531
train,bb_web_of_lies_192_rollout_017_prefix_1.json,bb_web_of_lies_192,17,1,yes,big_bench,1486,2092
train,bb_web_of_lies_192_rollout_017_prefix_3.json,bb_web_of_lies_192,17,3,no,big_bench,1041,1483
train,bb_web_of_lies_192_rollout_021_prefix_3.json,bb_web_of_lies_192,21,3,no,big_bench,691,1019
train,bb_web_of_lies_192_rollout_027_prefix_2.json,bb_web_of_lies_192,27,2,no,big_bench,832,1177
train,bb_web_of_lies_210_rollout_002_prefix_1.json,bb_web_of_lies_210,2,1,no,big_bench,362,556
train,bb_web_of_lies_210_rollout_009_prefix_0.json,bb_web_of_lies_210,9,0,yes,big_bench,511,788
train,bb_web_of_lies_210_rollout_011_prefix_0.json,bb_web_of_lies_210,11,0,yes,big_bench,884,1290
train,bb_web_of_lies_210_rollout_013_prefix_0.json,bb_web_of_lies_210,13,0,yes,big_bench,275,441
train,bb_web_of_lies_229_rollout_001_prefix_1.json,bb_web_of_lies_229,1,1,no,big_bench,1112,1652
train,bb_web_of_lies_229_rollout_003_prefix_3.json,bb_web_of_lies_229,3,3,no,big_bench,304,508
train,bb_web_of_lies_229_rollout_010_prefix_0.json,bb_web_of_lies_229,10,0,no,big_bench,147,269
train,bb_web_of_lies_229_rollout_012_prefix_2.json,bb_web_of_lies_229,12,2,no,big_bench,272,465
train,bb_web_of_lies_229_rollout_013_prefix_7.json,bb_web_of_lies_229,13,7,no,big_bench,2242,3159
train,bb_web_of_lies_229_rollout_013_prefix_8.json,bb_web_of_lies_229,13,8,no,big_bench,1842,2608
train,bb_web_of_lies_229_rollout_016_prefix_4.json,bb_web_of_lies_229,16,4,no,big_bench,382,619
train,bb_web_of_lies_229_rollout_019_prefix_0.json,bb_web_of_lies_229,19,0,yes,big_bench,2197,3078
train,bb_web_of_lies_229_rollout_027_prefix_5.json,bb_web_of_lies_229,27,5,no,big_bench,590,892
train,bb_web_of_lies_229_rollout_028_prefix_2.json,bb_web_of_lies_229,28,2,no,big_bench,50,130
train,bb_web_of_lies_249_rollout_011_prefix_0.json,bb_web_of_lies_249,11,0,yes,big_bench,2934,4012
train,bb_web_of_lies_249_rollout_021_prefix_1.json,bb_web_of_lies_249,21,1,no,big_bench,175,287
train,bb_web_of_lies_249_rollout_024_prefix_3.json,bb_web_of_lies_249,24,3,no,big_bench,259,418
train,bb_web_of_lies_249_rollout_025_prefix_0.json,bb_web_of_lies_249,25,0,yes,big_bench,753,1091
train,bb_web_of_lies_249_rollout_027_prefix_1.json,bb_web_of_lies_249,27,1,no,big_bench,987,1388
train,dd_0002_rollout_001_prefix_0.json,dd_0002,1,0,no,daily_dilemmas,779,1035
train,dd_0002_rollout_009_prefix_0.json,dd_0002,9,0,no,daily_dilemmas,362,552
train,dd_0002_rollout_011_prefix_2.json,dd_0002,11,2,no,daily_dilemmas,237,381
train,dd_0002_rollout_014_prefix_1.json,dd_0002,14,1,no,daily_dilemmas,473,666
train,dd_0002_rollout_023_prefix_1.json,dd_0002,23,1,no,daily_dilemmas,362,535
train,dd_0008_rollout_001_prefix_0.json,dd_0008,1,0,yes,daily_dilemmas,832,1135
train,dd_0008_rollout_002_prefix_0.json,dd_0008,2,0,yes,daily_dilemmas,1210,1593
train,dd_0008_rollout_015_prefix_0.json,dd_0008,15,0,yes,daily_dilemmas,1026,1358
train,dd_0008_rollout_020_prefix_2.json,dd_0008,20,2,no,daily_dilemmas,151,300
train,dd_0008_rollout_024_prefix_0.json,dd_0008,24,0,no,daily_dilemmas,233,415
train,dd_0011_rollout_001_prefix_3.json,dd_0011,1,3,no,daily_dilemmas,205,340
train,dd_0011_rollout_004_prefix_0.json,dd_0011,4,0,yes,daily_dilemmas,909,1223
train,dd_0011_rollout_004_prefix_2.json,dd_0011,4,2,yes,daily_dilemmas,879,1188
train,dd_0011_rollout_008_prefix_2.json,dd_0011,8,2,no,daily_dilemmas,256,415
train,dd_0011_rollout_011_prefix_1.json,dd_0011,11,1,yes,daily_dilemmas,703,944
train,dd_0011_rollout_012_prefix_0.json,dd_0011,12,0,yes,daily_dilemmas,1289,1716
train,dd_0011_rollout_018_prefix_0.json,dd_0011,18,0,yes,daily_dilemmas,920,1200
train,dd_0011_rollout_026_prefix_1.json,dd_0011,26,1,no,daily_dilemmas,341,498
train,dd_0015_rollout_000_prefix_1.json,dd_0015,0,1,yes,daily_dilemmas,977,1273
train,dd_0015_rollout_011_prefix_1.json,dd_0015,11,1,no,daily_dilemmas,772,1027
train,dd_0015_rollout_027_prefix_2.json,dd_0015,27,2,no,daily_dilemmas,301,459
train,dd_0021_rollout_000_prefix_2.json,dd_0021,0,2,no,daily_dilemmas,251,389
train,dd_0021_rollout_006_prefix_1.json,dd_0021,6,1,yes,daily_dilemmas,893,1184
train,dd_0021_rollout_024_prefix_1.json,dd_0021,24,1,yes,daily_dilemmas,541,759
train,dd_0021_rollout_027_prefix_0.json,dd_0021,27,0,yes,daily_dilemmas,982,1266
train,dd_0034_rollout_003_prefix_0.json,dd_0034,3,0,yes,daily_dilemmas,889,1173
train,dd_0034_rollout_003_prefix_2.json,dd_0034,3,2,yes,daily_dilemmas,859,1137
train,dd_0034_rollout_012_prefix_1.json,dd_0034,12,1,yes,daily_dilemmas,670,928
train,dd_0034_rollout_017_prefix_1.json,dd_0034,17,1,no,daily_dilemmas,36,148
train,dd_0034_rollout_025_prefix_1.json,dd_0034,25,1,no,daily_dilemmas,651,882
train,dd_0034_rollout_025_prefix_3.json,dd_0034,25,3,no,daily_dilemmas,51,166
train,dd_0034_rollout_029_prefix_0.json,dd_0034,29,0,no,daily_dilemmas,453,666
train,dd_0044_rollout_007_prefix_0.json,dd_0044,7,0,yes,daily_dilemmas,991,1303
train,dd_0044_rollout_008_prefix_0.json,dd_0044,8,0,yes,daily_dilemmas,781,1031
train,dd_0044_rollout_012_prefix_0.json,dd_0044,12,0,yes,daily_dilemmas,742,1013
train,dd_0044_rollout_016_prefix_1.json,dd_0044,16,1,yes,daily_dilemmas,869,1167
train,dd_0044_rollout_027_prefix_0.json,dd_0044,27,0,yes,daily_dilemmas,837,1125
train,dd_0048_rollout_000_prefix_0.json,dd_0048,0,0,yes,daily_dilemmas,913,1191
train,dd_0048_rollout_014_prefix_3.json,dd_0048,14,3,no,daily_dilemmas,443,650
train,dd_0048_rollout_023_prefix_3.json,dd_0048,23,3,no,daily_dilemmas,26,117
train,dd_0048_rollout_026_prefix_0.json,dd_0048,26,0,yes,daily_dilemmas,787,1038
train,dd_0048_rollout_026_prefix_2.json,dd_0048,26,2,no,daily_dilemmas,522,724
